unit_id,work,tradition,section,sub_id,sent_idx,text,n_words
223,Tao Te Ching,East,Ch. 35,35,0.1,"Men resort to him, and receive no hurt, but (find) rest, peace, and the feeling of ease.",17
224,Tao Te Ching,East,Ch. 35,35,0.2,Music and dainties will make the passing guest stop (for a time).,12
225,Tao Te Ching,East,Ch. 35,35,0.3,"But though the Tao as it comes from the mouth, seems insipid and has no flavour, though it seems not worth being looked at or listened to, the use of it is inexhaustible.",33
226,Tao Te Ching,East,Ch. 36,36,0.0,The soft overcomes the hard; and the weak the strong.,10
227,Tao Te Ching,East,Ch. 36,36,0.1,Fishes should not be taken from the deep; instruments for the profit of a state should not be shown to the people.,22
228,Tao Te Ching,East,Ch. 37,37,0.0,"The Tao in its regular course does nothing (for the sake of doing it), and so there is nothing which it does not do.",24
229,Tao Te Ching,East,Ch. 37,37,0.1,"If princes and kings were able to maintain it, all things would of themselves be transformed by them.",18
230,Tao Te Ching,East,Ch. 37,37,0.2,"If this transformation became to me an object of desire, I would express the desire by the nameless simplicity.",19
231,Tao Te Ching,East,Ch. 37,37,0.3,Simplicity without a name Is free from all external aim.,10
232,Tao Te Ching,East,Ch. 37,37,0.4,"With no desire, at rest and still, All things go right as of their will.",15
233,Tao Te Ching,East,Ch. 38,38,0.0,"(Those who) possessed in highest degree the attributes (of the Tao) did not (seek) to show them, and therefore they possessed them (in fullest measure).",25
234,Tao Te Ching,East,Ch. 38,38,0.1,"(Those who) possessed in a lower degree those attributes (sought how) not to lose them, and therefore they did not possess them (in fullest measure).",25
235,Tao Te Ching,East,Ch. 38,38,0.2,"(Those who) possessed in the highest degree those attributes did nothing (with a purpose), and had no need to do anything.",21
236,Tao Te Ching,East,Ch. 38,38,0.3,"(Those who) possessed them in a lower degree were (always) doing, and had need to be so doing.",18
237,Tao Te Ching,East,Ch. 38,38,0.4,"(Those who) possessed the highest benevolence were (always seeking) to carry it out, and had no need to be doing so.",21
238,Tao Te Ching,East,Ch. 38,38,0.5,"(Those who) possessed the highest righteousness were (always seeking) to carry it out, and had need to be so doing.",20
239,Tao Te Ching,East,Ch. 38,38,0.6,"(Those who) possessed the highest (sense of) propriety were (always seeking) to show it, and when men did not respond to it, they bared the arm and marched up to them.",31
240,Tao Te Ching,East,Ch. 38,38,0.7,"Thus it was that when the Tao was lost, its attributes appeared; when its attributes were lost, benevolence appeared; when benevolence was lost, righteousness appeared; and when righteousness was lost, the proprieties appeared.",33
241,Tao Te Ching,East,Ch. 38,38,0.8,"Now propriety is the attenuated form of leal-heartedness and good faith, and is also the commencement of disorder; swift apprehension is (only) a flower of the Tao, and is the beginning of stupidity.",34
242,Tao Te Ching,East,Ch. 38,38,0.9,"Thus it is that the Great man abides by what is solid, and eschews what is flimsy; dwells with the fruit and not with the flower.",26
243,Tao Te Ching,East,Ch. 38,38,0.10,It is thus that he puts away the one and makes choice of the other.,15
244,Tao Te Ching,East,Ch. 39,39,0.0,The things which from of old have got the One (the Tao) are-- Heaven which by it is bright and pure; Earth rendered thereby firm and sure; Spirits with powers by it supplied; Valleys kept full throughout their void All creatures which through it do live Princes and kings who from it get The model which to all they give.,60
245,Tao Te Ching,East,Ch. 39,39,0.1,All these are the results of the One (Tao).,9
246,Tao Te Ching,East,Ch. 39,39,0.2,"If heaven were not thus pure, it soon would rend; If earth were not thus sure, 'twould break and bend; Without these powers, the spirits soon would fail; If not so filled, the drought would parch each vale; Without that life, creatures would pass away; Princes and kings, without that moral sway, However grand and high, would all decay.",59
247,Tao Te Ching,East,Ch. 39,39,0.3,"Thus it is that dignity finds its (firm) root in its (previous) meanness, and what is lofty finds its stability in the lowness (from which it rises).",27
248,Tao Te Ching,East,Ch. 39,39,0.4,"Hence princes and kings call themselves 'Orphans,' 'Men of small virtue,' and as 'Carriages without a nave.'",20
249,Tao Te Ching,East,Ch. 39,39,0.5,Is not this an acknowledgment that in their considering themselves mean they see the foundation of their dignity?,18
250,Tao Te Ching,East,Ch. 39,39,0.6,So it is that in the enumeration of the different parts of a carriage we do not come on what makes it answer the ends of a carriage.,28
251,Tao Te Ching,East,Ch. 39,39,0.7,"They do not wish to show themselves elegant-looking as jade, but (prefer) to be coarse-looking as an (ordinary) stone.",21
252,Tao Te Ching,East,Ch. 40,40,0.0,The movement of the Tao By contraries proceeds; And weakness marks the course Of Tao's mighty deeds.,17
253,Tao Te Ching,East,Ch. 40,40,0.1,All things under heaven sprang from It as existing (and named); that existence sprang from It as non-existent (and not named).,22
254,Tao Te Ching,East,Ch. 41,41,0.0,"Scholars of the highest class, when they hear about the Tao, earnestly carry it into practice.",16
255,Tao Te Ching,East,Ch. 41,41,0.1,"Scholars of the middle class, when they have heard about it, seem now to keep it and now to lose it.",21
256,Tao Te Ching,East,Ch. 41,41,0.2,"Scholars of the lowest class, when they have heard about it, laugh greatly at it.",15
257,Tao Te Ching,East,Ch. 41,41,0.3,"If it were not (thus) laughed at, it would not be fit to be the Tao.",16
258,Tao Te Ching,East,Ch. 41,41,0.4,"Therefore the sentence-makers have thus expressed themselves:-- 'The Tao, when brightest seen, seems light to lack; Who progress in it makes, seems drawing back; Its even way is like a rugged track.",33
259,Tao Te Ching,East,Ch. 41,41,0.5,Its highest virtue from the vale doth rise; Its greatest beauty seems to offend the eyes; And he has most whose lot the least supplies.,25
260,Tao Te Ching,East,Ch. 41,41,0.6,"Its firmest virtue seems but poor and low; Its solid truth seems change to undergo; Its largest square doth yet no corner show A vessel great, it is the slowest made; Loud is its sound, but never word it said; A semblance great, the shadow of a shade.'",49
261,Tao Te Ching,East,Ch. 41,41,0.7,"The Tao is hidden, and has no name; but it is the Tao which is skilful at imparting (to all things what they need) and making them complete.",28
262,Tao Te Ching,East,Ch. 42,42,0.0,The Tao produced One; One produced Two; Two produced Three; Three produced All things.,14
263,Tao Te Ching,East,Ch. 42,42,0.1,"All things leave behind them the Obscurity (out of which they have come), and go forward to embrace the Brightness (into which they have emerged), while they are harmonised by the Breath of Vacancy.",34
264,Tao Te Ching,East,Ch. 42,42,0.2,"What men dislike is to be orphans, to have little virtue, to be as carriages without naves; and yet these are the designations which kings and princes use for themselves.",30
265,Tao Te Ching,East,Ch. 42,42,0.3,"So it is that some things are increased by being diminished, and others are diminished by being increased.",18
266,Tao Te Ching,East,Ch. 42,42,0.4,"What other men (thus) teach, I also teach.",8
267,Tao Te Ching,East,Ch. 42,42,0.5,The violent and strong do not die their natural death.,10
268,Tao Te Ching,East,Ch. 42,42,0.6,I will make this the basis of my teaching.,9
269,Tao Te Ching,East,Ch. 43,43,0.0,The softest thing in the world dashes against and overcomes the hardest; that which has no (substantial) existence enters where there is no crevice.,24
270,Tao Te Ching,East,Ch. 43,43,0.1,I know hereby what advantage belongs to doing nothing (with a purpose).,12
271,Tao Te Ching,East,Ch. 43,43,0.2,"There are few in the world who attain to the teaching without words, and the advantage arising from non-action.",20
272,Tao Te Ching,East,Ch. 44,44,0.0,"Or fame or life, Which do you hold more dear?",10
273,Tao Te Ching,East,Ch. 44,44,0.1,"Or life or wealth, To which would you adhere?",9
274,Tao Te Ching,East,Ch. 44,44,0.2,Keep life and lose those other things; Keep them and lose your life:--which brings Sorrow and pain more near?,20
275,Tao Te Ching,East,Ch. 44,44,0.3,"Thus we may see, Who cleaves to fame Rejects what is more great; Who loves large stores Gives up the richer state.",22
276,Tao Te Ching,East,Ch. 44,44,0.4,Who is content Needs fear no shame.,7
277,Tao Te Ching,East,Ch. 44,44,0.5,Who knows to stop Incurs no blame.,7
278,Tao Te Ching,East,Ch. 44,44,0.6,From danger free Long live shall he.,7
279,Tao Te Ching,East,Ch. 45,45,0.0,Who thinks his great achievements poor Shall find his vigour long endure.,12
280,Tao Te Ching,East,Ch. 45,45,0.1,"Of greatest fulness, deemed a void, Exhaustion ne'er shall stem the tide.",12
281,Tao Te Ching,East,Ch. 45,45,0.2,"Do thou what's straight still crooked deem; Thy greatest art still stupid seem, And eloquence a stammering scream.",18
282,Tao Te Ching,East,Ch. 45,45,0.3,Constant action overcomes cold; being still overcomes heat.,8
283,Tao Te Ching,East,Ch. 45,45,0.4,Purity and stillness give the correct law to all under heaven.,11
284,Tao Te Ching,East,Ch. 46,46,0.0,"When the Tao prevails in the world, they send back their swift horses to (draw) the dung-carts.",18
285,Tao Te Ching,East,Ch. 46,46,0.1,"When the Tao is disregarded in the world, the war-horses breed in the border lands.",16
286,Tao Te Ching,East,Ch. 46,46,0.2,There is no guilt greater than to sanction ambition; no calamity greater than to be discontented with one's lot; no fault greater than the wish to be getting.,28
287,Tao Te Ching,East,Ch. 46,46,0.3,Therefore the sufficiency of contentment is an enduring and unchanging sufficiency.,11
288,Tao Te Ching,East,Ch. 47,47,0.0,"Without going outside his door, one understands (all that takes place) under the sky; without looking out from his window, one sees the Tao of Heaven.",26
289,Tao Te Ching,East,Ch. 47,47,0.1,"The farther that one goes out (from himself), the less he knows.",12
290,Tao Te Ching,East,Ch. 47,47,0.2,Therefore the sages got their knowledge without travelling; gave their (right) names to things without seeing them; and accomplished their ends without any purpose of doing so.,27
291,Tao Te Ching,East,Ch. 48,48,0.0,He who devotes himself to learning (seeks) from day to day to increase (his knowledge); he who devotes himself to the Tao (seeks) from day to day to diminish (his doing).,31
292,Tao Te Ching,East,Ch. 48,48,0.1,"He diminishes it and again diminishes it, till he arrives at doing nothing (on purpose).",15
293,Tao Te Ching,East,Ch. 48,48,0.2,"Having arrived at this point of non-action, there is nothing which he does not do.",16
294,Tao Te Ching,East,Ch. 48,48,0.3,He who gets as his own all under heaven does so by giving himself no trouble (with that end).,19
295,Tao Te Ching,East,Ch. 48,48,0.4,"If one take trouble (with that end), he is not equal to getting as his own all under heaven.",19
296,Tao Te Ching,East,Ch. 49,49,0.0,The sage has no invariable mind of his own; he makes the mind of the people his mind.,18
297,Tao Te Ching,East,Ch. 49,49,0.1,"To those who are good (to me), I am good; and to those who are not good (to me), I am also good;--and thus (all) get to be good.",30
298,Tao Te Ching,East,Ch. 49,49,0.2,"To those who are sincere (with me), I am sincere; and to those who are not sincere (with me), I am also sincere;--and thus (all) get to be sincere.",30
299,Tao Te Ching,East,Ch. 49,49,0.3,"The sage has in the world an appearance of indecision, and keeps his mind in a state of indifference to all.",21
300,Tao Te Ching,East,Ch. 49,49,0.4,"The people all keep their eyes and ears directed to him, and he deals with them all as his children.",20
301,Tao Te Ching,East,Ch. 50,50,0.0,Men come forth and live; they enter (again) and die.,10
302,Tao Te Ching,East,Ch. 50,50,0.1,Of every ten three are ministers of life (to themselves); and three are ministers of death.,16
303,Tao Te Ching,East,Ch. 50,50,0.2,"There are also three in every ten whose aim is to live, but whose movements tend to the land (or place) of death.",23
304,Tao Te Ching,East,Ch. 50,50,0.3,Because of their excessive endeavours to perpetuate life.,8
305,Tao Te Ching,East,Ch. 50,50,0.4,"But I have heard that he who is skilful in managing the life entrusted to him for a time travels on the land without having to shun rhinoceros or tiger, and enters a host without having to avoid buff coat or sharp weapon.",43
306,Tao Te Ching,East,Ch. 50,50,0.5,"The rhinoceros finds no place in him into which to thrust its horn, nor the tiger a place in which to fix its claws, nor the weapon a place to admit its point.",33
